source,job_label,title,company,industry,location,skills,experience,employment_type,salary,deadline,url,crawled_at,description
원티드,데이터분석가,"[쿠팡로지스틱스서비스] Principal, Business analyst",쿠팡,,서울 송파구,"SQL, ETL, Tableau, Power BI",5,정규직,,상시채용,https://www.wanted.co.kr/wd/355793,2026-06-12 09:30,"•	Project data 구축, KPI 설계 및 추적, 모델링 
•	주요지표 트레킹 및 관리를 위해 시각화 자동화 대시보드 개발 및 관리 
•	업무 협력 시 데이터 요구사항에 대해 명확히 이해하고, 정량적 분석 및 비즈니스 이슈의 근본원인을 파악하여 데이터 기반 방향성 제시 
•	철저하고 정확한 데이터 기반의 인사이트를 제시하여 비즈니스 관련 합리적인 의사 결정 기회 제공 •	Business Analyst, Data Analyst, FP&A, Data Scientist 등 데이터 분석 기술을 필요로 하는 업무 약 5년 이상의 경험 
•	SQL/HQL 전문 지식과 ETL 및 dimensional modeling 경험 
•	Tableau, Power BI와 같은 데이터 시각화 툴 3년 이상 사용 경험 
•	분석적이고 디테일에 강하며, 비즈니스 감각이 있으신 분 
•	업무의 우선 순위를 효율적으로 정하고, 빠르고 역동적인 환경에서 효과적인 결과를 달성할 수 있는 역량 (멀티테스킹 역량) •	정량분야의 학사 (STEM, Finance, Economics, Statistics 등)
•	Hive, Presto, Hadoop, Spark 등의 빅데이터 기술 활용도
•	이커머스, 로지스틱스, 스타트업(물류, 핀테크), 파이낸스팀 근무 경력을 보유하신 분 
•	A/B 테스팅 PM 또는 PO경력 
•	비즈니스 영어 소통 
•	데이터 파이프라인 구축 경험 
•	데이터 모델링 혹은 데이터 디자인 경험 
•	공학 및 비지니스 학위 (석/박사 or MBA) 
•	기술 분야 석사학위 소지자 
•	통계 분야 경험이 많은 분"
원티드,데이터분석가,사업 총괄,퓨쳐스콜레,,서울 성동구,"GA4, KPI, 퍼널",7,정규직,,상시채용,https://www.wanted.co.kr/wd/355351,2026-06-12 09:30,"사업총괄은 이 조직의 리더로서, 비즈니스 전 과정을 통합적으로 관리하고, 전사 매출과 이익 목표를 달성하기 위해 전략을 수립하고, 실행을 관리하고, 성과를 책임지는 역할을 담당합니다.

지식 비즈니스 도메인 지식과 마케팅, 세일즈, CX 등 다양한 롤을 경험하고 팀을 관리해본 역량을 필요로 합니다.

1. 사업 전략 및 목표 달성 책임
• 사업팀의 연간/분기별 매출·이익 목표와 달성 전략을 수립합니다.
• 매출·이익 목표 달성을 위한 실행 로드맵 수립 및 실적을 모니터링 합니다.
• 시장 및 경쟁사 분석을 기반으로 신규 수익 모델과 사업 기회를 발굴합니다.
• 크리에이터 비즈니스 트렌드를 분석하고, 새로운 수익화 구조를 제안합니다.

2. 조직 운영 및 성과 관리
• 세일즈, 런칭, 운영, CX등 여러 직무를 아우르는 조직을 리드하며, 팀 간 협업 구조를 설계합니다.
• 성과지표(매출, 거래액, 전환율, 유지율 등)를 관리하고, 개선 방향을 제시합니다.
• 리더들의 역량을 강화하고, 성장 경로를 설계하며, 목표 달성을 위한 코칭을 제공합니다.

3. 비즈니스 성장 및 전략 고도화
• 영업 파이프라인 설계 및 리드 전환율 향상 전략을 수립합니다.
• 크리에이터 수익화 퍼널(무료  유료  재구매)을 분석·개선하고, 실제 매출 성장을 만들어냅니다.
• 데이터 기반 의사결정을 통해 세일즈·런칭·운영 전 과정을 최적화합니다.

4. 파트너십·제휴 계약 체결
• 주요 크리에이터 및 파트너 고객을 대상으로 전략적 컨설팅을 제공합니다.
• 플랫폼 생태계 확장을 위한 전략적 파트너십을 발굴하고 관리합니다.

5. 조직 체계화 및 문서화
• 사업운영 프로세스, 컨설팅/세일즈 스크립트, 퍼널 레퍼런스, 플레이북 등을 체계적으로 정리합니다.
• 반복 가능한 구조를 만들어 사업 효율성과 재현성을 높입니다. [컬처핏] - 필수
• 목표를 숫자로 설정하고, 성과로 증명하는 것을 즐기는 분
• 전략만이 아니라 실행까지 책임지고 결과를 내는 분
• 문제를 발견하면 직접 해결 구조를 설계할 수 있는 분
• 빠른 실행과 피드백 루프 속에서 일의 완성도를 높이는 분

[핵심 역량 및 경험] - 4가지 이상 보유한 분
• 온라인 비즈니스(교육, 커머스, 플랫폼 등)에서 실질적 매출 성과를 만든 경험
• 크리에이터 또는 지식 비즈니스 관련 조직에서 사업 리드 경험
• 크리에이터 및 VIP/엔터급 고객 대상 컨설팅 경험
• 세일즈 퍼널 / 마케팅 퍼널 설계 및 성과 개선 경험
• 매출·이익 중심의 조직 목표를 직접 리딩하고 달성한 경험
• 데이터 기반 KPI 운영 및 리포팅 시스템 구축 경험
• P&L 책임자 또는 조직장(팀장/본부장급) 경력
• 세일즈, 운영, CX 조직을 통합 관리한 경험
• SaaS/플랫폼 분야의 사업 운영 경험
• Notion, GA4, Google Sheets 등 데이터/운영 도구 숙련자

※ 포트폴리오 제출 필수(프로젝트 별 역할과 기여도 기재, 상세 내용을 확인할 수 있는 링크 필수) [이런 분이면 더할 나위 없어요!]
• 클래스101, 탈잉, 콜로소 등 지식비즈니스 산업에서 리더십 경험이 있는 분
• 크리에이터, 인플루언서, 강사 등 실제 파트너와의 협업 경험이 풍부한 분
• 직접 강의/전자책/컨설팅 상품을 설계하고 판매한 경험이 있는 분
• 데이터 기반 의사결정(마케팅 퍼널·CAC·LTV 분석 등)에 익숙한 분
• 내부 구성원 성장과 시스템화를 병행하며 조직을 키워본 경험이 있는 분
• SaaS 기반 지식 플랫폼 또는 스타트업에서 사업 성장을 주도해 본 분
• B2B/B2C 사업 확장을 위한 파트너십 구축 및 운영 경험이 있는 분

[이런 분은 적합하지 않아요.]
• 실행보다는 계획 단계에 머무르는 분
• 실무적 피드백 보다는 매니징형 관리자인 분
• 빠르게 변화하는 환경에서 방향성과 실행을 동시에 잡는 것이 어려운 분
• 숫자 기반의 의사결정이나 피드백 문화에 익숙하지 않은 분
• 팀 간 협업보다 개인 성과 중심으로 일하고 싶은 분
• 불확실한 상황에서 우선순위를 설정하고 리딩 하는 것이 부담스러운 분
• 성장 속도, 성과, 보상에 대한 욕심이 크지 않은 분"
원티드,데이터분석가,글로벌 이커머스 플랫폼 데이터 분석,펑타이그레이터차이나(PTKOREA),,서울 서초구,,2,정규직,,2026-06-30,https://www.wanted.co.kr/wd/355306,2026-06-12 09:30,"• 웹 데이터 분석
• 신규 제품관련 트레픽 분석 및 보고서 작성 
• 웹 페이지 분석 인사이트 도출 • 데이터 기반 인사이트 도출 경험이 있으신 분
• GA 기반 분석 경험이 있으신 분
• 데이터 분석 기반의 논리적 사고 및 문제 해결 역량을 보유하신 분 • Adobe Analytics를 통한 데이터 추출 및 분석이 가능하신 분
• AI 활용 및 Trend에 대한 관심과 AI 도입을 통한 운영 효율화에 관심이 있으신 분
• Python 기반 데이터 처리 경험이 있으신 분
• MS Office 및 기타 통계 프로그램 (R/Python/SQL/SPSS) 사용 가능하신 분
• 웹 로그 데이터 기반 인사이트 도출 경험이 있으신 분
• 유관 부서 및 클라이언트와 원활한 커뮤니케이션 능력을 보유하신 분"
원티드,데이터분석가,[쿠팡] Business Analyst (비즈니스 데이터 분석),쿠팡,,서울 송파구,"SQL, Tableau, Power BI",1,정규직,,상시채용,https://www.wanted.co.kr/wd/355052,2026-06-12 09:30,"• Data를 통한 비즈니스 의사 결정들을 지원
• 기존 프로세스 개선 및 신규 지표 개발, 관리 • 최소 3년 이상의 데이터 분석 경험을 보유한 자
• 능숙한 SQL 사용 경험 및 역량을 보유하신 분 (SQL 코딩테스트 별도 진행 필수)
• Tableau 또는 Power BI를 이용한 비즈니스 인텔리전스 리포팅, 대시보딩 경력을 보유하신 분
• 빠르게 변화하는 비즈니스 환경에 부합하는 업무 우선순위에 대한 판단력으로 멀티태스킹이 가능하신 분 • 이커머스또는 인터넷 서비스 업계 근무 경력을 보유하신 분
• Python, R 등기타 Programming language 사용 경력을 보유하신 분"
원티드,데이터분석가,정부지원사업 기획·운영 및 영업관리 매니저,하이로컬,,서울 송파구,,2,정규직,,상시채용,https://www.wanted.co.kr/wd/355024,2026-06-12 09:30,"1. 정보지원사업 · 바우처 사업 전반 운영
-정부·공공기관 정보지원사업, 바우처 사업 기획 및 제안서 작성
-사업계획서, 수행계획서, R&D 과제 기획 및 작성
-사업 선정 이후 사업 수행 A–Z 전 과정 관리
-협약 체결
-일정 관리
-예산 집행 관리
-중간·최종 결과보고서 작성
-정부·유관기관 커뮤니케이션 및 대응


2. 영업관리 · 고객관리 (B2B)
-B2B 고객사 발굴 및 관리
-고객 요구사항 정리 및 사업/과제에 반영
-고객사와 정부 과제/지원사업을 연계한 사업 구조 설계
-사업 수행 중 고객 커뮤니케이션 및 이슈 관리


3. 비즈니스 모델 및 사업 구조 설계
-정부지원사업을 활용한 실질적인 비즈니스 모델 설계
-단순 과제 수행이 아닌,
-지속 가능한 수익 구조 / 사업 확장 구조 고민
-내부 팀(기획, 개발 등)과 협업하여 사업 방향 정리 • 관련 경력 2년 이상
• 정보지원사업, 정부과제, 바우처 사업, R&D 과제 등 실무 경험
• 정부지원사업을 실제로 ‘운영’해 본 경험
• 단순 보조, 일부 참여 
• 기획  작성  선정  수행  결과보고까지 전 과정 경험 필수
• 사업계획서를 처음부터 끝까지 직접 작성해본 경험
• 정부·공공기관 담당자와의 실무 커뮤니케이션 경험
• 혼자서도 업무를 끝까지 끌고 갈 수 있는 실행력
• 문서 작성 능력 (사업계획서, 보고서, 공문 등) B2B 산업에 대한 이해 또는 경험
• 제조업
• 건설업
• 산업안전
• 언어(Language) / 통번역 / 교육 분야

• 정보지원사업을 단순 행정이 아닌 ‘사업’으로 바라보는 시각
• 여러 업무를 동시에 관리할 수 있는 멀티태스킹 역량
• 스타트업 또는 소규모 조직에서의 근무 경험"
원티드,데이터분석가,비즈니스 데이터 분석,빗썸,,서울 강남구,"SQL, Python",5,정규직,,상시채용,https://www.wanted.co.kr/wd/353793,2026-06-12 09:30,"• 거래소 데이터 심층 분석 : 대규모 거래 데이터를 분석하여 비즈니스 기회를 발굴하고, 서비스 개선을 위한 실행 가능한 인사이트를 도출합니다.
• 비즈니스 인사이트 도출 및 전략 리포팅 : 데이터 분석을 통해 핵심적인 비즈니스 인사이트를 발굴하고, 이를 명확하고 설득력 있는 보고서로 작성하여 유관 부서 및 경영진에게 전달하며 전략 수립을 지원합니다.
• 핵심 지표 설계 및 관리: 비즈니스 성과를 측정하고 개선하기 위한 핵심 성과 지표(KPI)를 설계하고, 데이터 기반 의사결정을 위한 체계적인 지표 관리 시스템을 구축합니다.
• 데이터 기반 의사결정 기여 : 분석 결과를 바탕으로 실제 비즈니스 전략 수립 및 실행에 적극적으로 기여하며, 데이터 중심의 문화를 확산시킵니다. • 5년 이상의 데이터 분석 관련 실무 경력을 보유하신 분
• 암호화폐 투자 경험이 있고, 암호화폐 시장에 대한 깊은 이해와 높은 관심을 가지신 분
• SQL 및 Python을 활용한 능숙한 데이터 조작, 분석 및 시각화 역량을 보유하신 분
• 복잡한 데이터를 분석하여 비즈니스 인사이트를 성공적으로 도출하고 리포팅한 경험이 풍부하신 분 • API를 활용한 데이터 수집 및 활용 경험이 있으신 분
• 차트 분석, 알고리즘 트레이딩 등 퀀트 투자 관련 경험이 있으신 분
• AWS, GCP 등 클라우드 플랫폼 활용 경험이 있으신 분
• 경영진을 대상으로 데이터 기반의 보고 및 커뮤니케이션 경험이 있으신 분"
원티드,데이터분석가,Data Quality Specialist (계약직),토스증권(toss securities),,서울 강남구,SQL,0,계약직,,상시채용,https://www.wanted.co.kr/wd/353023,2026-06-12 09:30,"[합류하면 함께 할 업무에요]

• 데이터 분석의 주된 재료가 되는 클라이언트(웹, iOS, Android) 로그 품질을 관리해요.
• 담당 서비스의 로그를 Data Analyst의 분석 계획에 맞게 설계하고, 엔지니어에게 명확히 전달해요.
• 정의된 스펙대로 로그가 잘 입수되는지 테스트 케이스를 작성하고 확인해요.
• 클라이언트 로그의 결함을 빠르게 탐지하고 이슈레이징하여 해결을 이끌어요.
• 때로는 로그 사용자의 관점을 이해하기 위해, 직접 데이터 분석을 진행하기도 해요. [이런 분과 함께하고 싶어요]

• SQL을 다루어 본 경험이 필요해요.
• 다양한 직무의 팀원들과 적극적으로 소통할 수 있는 능력이 필요해요.
• 맡겨진 업무와 상황을 넘어서 그 이상의 결과를 내기 위해 노력해 본 경험이 필요해요. • IT 조직에서 업무를 수행해 본 경험이 있으면 좋아요.
• 유저 클라이언트 로그를 정의하거나 다뤄본 경험이 있으면 좋아요.
• AARRR, CTR, CVR, PV, UV 등 기초적인 서비스 지표들에 대한 이해도가 있으면 좋아요."
원티드,데이터분석가,Product Data Analyst,씨제이올리브영(CJ올리브영),,서울 용산구,", , , ",5,정규직,,상시채용,https://www.wanted.co.kr/wd/351569,2026-06-12 09:30,"우리 팀의 Product Data Analyst는 데이터를 통해 프로덕트의 문제를 정의하고, 실험을 주도하며, 프로덕트의 변화를 만들어가는 역할입니다.



1. 데이터 기반 문제 해결 및 실행 주도

데이터를 바탕으로 비즈니스와 프로덕트의 핵심 문제를 정의하고 가설을 수립합니다.
A/B 테스트를 통해 가설을 검증하고, 검증 결과를 실제 프로덕트 개선 과제로 연결합니다.
과제 실행 후 지표 변화를 관찰하고, 실행 결과를 분석해 성과와 개선 효과를 평가합니다.


2. Product Analytics Framework 구축

제품별 핵심 지표와 건전성 지표를 정의하고, 일관된 분석 기준을 수립합니다.
효율적으로 활용할 수 있는 데이터 구조와 데이터 마트를 설계합니다.
데이터 정합성과 표준을 관리하여 누구나 신뢰하고 활용할 수 있는 분석 환경을 구축합니다.


3. 데이터 모니터링 체계 구축 및 운영

비즈니스와 프로덕트의 현황을 빠르게 파악할 수 있는 대시보드를 설계하고 운영합니다.
주요 지표를 상시 모니터링하며 이상 징후와 변화 요인을 신속하게 분석합니다.
데이터 기반으로 빠르게 판단하고 실행할 수 있는 운영 체계를 고도화합니다.


4. 데이터 활용 및 업무 생산성 혁신

AI를 비롯한 새로운 기술을 기반으로 데이터 활용 방식과 업무 체계를 고도화하고, 조직의 생산성을 높입니다.
새로운 분석 방식과 도구를 적용해 비효율적인 업무를 줄이고, 더 중요한 문제 해결에 집중할 수 있도록 합니다. B2C 서비스 데이터 분석 및 Engineering 경력 5년 이상
SQL, Python 기반의 데이터 분석 역량 및 통계적 사고를 바탕으로 한 실험 결과 해석·활용 경험
Tableau, Amplitude, Mixpanel 등 PA/BI 툴을 활용한 분석 및 모니터링 환경 구축·운영 경험
PM, 디자이너 등 유관 부서와 빠르게 협업하는 애자일 조직에서의 실무 경험
데이터 기반 문제 정의, 분석 결과를 통한 실행 가능한 과제 제안 역량 통계학, 컴퓨터공학, 산업공학 등 관련 전공
500만 MAU 이상의 커머스 서비스 데이터 분석 경험
초기 기획부터 로그설계, 출시, 데이터 분석을 통한 개선까지의 Full-cycle 경험
AI를 활용한 업무 프로세스 및 생산성 개선 경험"
원티드,데이터분석가,데이터 분석/가공 및 프로젝트 수행,나이스지니데이타,,서울 영등포구,"SQL, 통계",2,계약직,,2026-06-30,https://www.wanted.co.kr/wd/351419,2026-06-12 09:30,"ㆍ빅데이터 분석 프로젝트 수행
ㆍ정형/비정형 데이터 가공/분석/모델링/시각화
ㆍ데이터 서비스 운영
ㆍ서비스 컨텐츠/화면 설계 ㆍ학력 : 대졸 이상으로 해당업무 경험자
ㆍ통계, 산업공학, 수학, 전산, 경영학 등 관련학과 졸업자 또는 관련 석사학위 보유자
ㆍ통계분석(SQL, SAS, R, 파이썬 등) 및 머신러닝 가능자 ㆍ모델링 경험자 우대 (2년이상, 경진대회 및 개별 과제 인정 불가)
ㆍ시계열 데이터 분석 및 예측 경험 (상권변화, 매출, 가격 변동에 따른 판매량 영향도 등)
ㆍ국가보훈대상자 우대
ㆍNICE그룹 장학 프로그램 수료자 우대"
원티드,데이터분석가,컨설팅 Part - 제조산업 출신(1년 계약직),인터엑스,,울산 중구,,20,계약직,,상시채용,https://www.wanted.co.kr/wd/351296,2026-06-12 09:30,"[컨설팅 Part]
AI/AX 전략 수립 및 고문: 제조·산업 현장의 복잡한 프로세스를 진단하고, 현장 최적화된 AX(AI Transformation) 도입 전략 및 개선 방안 제안
전반적 프로젝트 자문: 서울/울산/대구 등 지역 거점 자율형 공장 구축 프로젝트의 PM/PL로서 일정, 예산, 인력을 관리하고 성공적인 사업화 리드
데이터/AI 솔루션 구현 자문: 현장 데이터 수집 및 설계 단계에서 연구소와 협력하여, 실질적인 불량률 감소 및 품질 예측이 가능한 AI 모델 구축 방향성 제시
리스크 관리 및 기술 표준화: 프로젝트 진행 중 발생하는 이슈에 선제적으로 대응하며, 인터엑스의 기술 자산이 현장 표준으로 자리 잡을 수 있도록 시스템 연동 가이드 수립 경력: 제조 관련 대기업 출신 및 관련 직무 경력 20년 이상
Insight: 제조 산업의 흐름과 현장 생태계를 꿰뚫어 보고 이를 비즈니스 언어로 공유 가능한 분
Leadership: 후배 전문가들에게 경험적 가이드를 제시하고 프로젝트의 무게중심을 잡아줄 수 있는 분 경력: 제조 관련 대기업 출신 및 관련 직무 경력 20년 이상
Insight: 제조 산업의 흐름과 현장 생태계를 꿰뚫어 보고 이를 비즈니스 언어로 공유 가능한 분
Leadership: 후배 전문가들에게 경험적 가이드를 제시하고 프로젝트의 무게중심을 잡아줄 수 있는 분

[근무 조건]
고용 형태: 1년 계약직 (시니어 인턴)
*성과에 따라 계약 연장 또는 정규직 전환 가능 
근무지: 서울, 울산, 대구 中 후보자 선호에 따라 협의 가능"
원티드,데이터분석가,에듀테크 서비스 기획자(2년 이상),에듀템,,서울 마포구,,2,정규직,,상시채용,https://www.wanted.co.kr/wd/351208,2026-06-12 09:30,"영어 에듀테크 서비스기획 (화면기획서 작성) 
ㆍAI 융합 영어, 외국어 에듀테크서비스 기획
ㆍ자사 서비스 고도화 (스피킹라이즈, 스픽마스터등)
ㆍLMS 관리자시스템 기획
ㆍB2B 서비스 제안서 및 서비스소개서 작성
ㆍ거래처와의 업무 협업 및 소통
ㆍ기타 콘텐츠 기획 및 AI 성능 검수등 ㆍ학력 : 대학교졸업 이상
ㆍ경력 : 경력 2년 이상
ㆍ영어교육학, 영문학, 교육공학, 관련 전공자
ㆍ에듀테크 플랫폼 서비스에 이해도가 높은자 (교사 ＜-＞학생)
ㆍAI tool 활용능력 ㆍ외국어 교육 서비스기획 능력이 우수한 분
ㆍ사용자 편의성을 향상시키고 서비스 고도화 가능하신 분
ㆍ동료, 거래처 담당자와의 소통 능력이 우수한 분
ㆍFigma, Notion, PowerPoint, HWP 활용가능하신 분"
원티드,데이터분석가,[플랫팜] 의제약 특화 커머스 플랫폼 데이터 분석가,루멘테라,,서울 강남구,SQL,2,정규직,,상시채용,https://www.wanted.co.kr/wd/351128,2026-06-12 09:30,"ㆍ 제약사·약국 거래 데이터 분석 및 인사이트 도출
ㆍ 정기/비정기 리포트 작성 및 주요 지표 시각화
ㆍ 프로모션 효과 분석 및 개선안 도출
ㆍ 핵심 KPI (MAU, 매출, 전환율 등) 모니터링 및 인사이트 도출 • 데이터 분석 관련 경력 2년 이상 보유하신 분
• SQL을 활용하여 데이터를 추출, 가공, 분석할 수 있는 분
• GA, BI 툴 사용 경험
• 숫자를 기반으로 문제를 정의하고 개선안을 도출할 수 있는 분
• 유관 부서와 원활하게 커뮤니케이션하며 협업할 수 있는 분 • SQL 숙련 사용 가능자
• 이커머스, 플랫폼, 헬스케어 서비스 관련 데이터 분석 경험
• 데이터 파이프라인, 데이터 마트, 이벤트 설계 등 분석 환경 구축에 참여한 경험이 있으신 분"
원티드,데이터분석가,[인턴] 사업 데이터 분석,보이저엑스(VoyagerX),,서울 서초구,,0,인턴,,상시채용,https://www.wanted.co.kr/wd/349949,2026-06-12 09:30,"업무 내용:
보이저엑스 사업 데이터 분석 인턴은 수학적, 논리적 분석을 통해 제품, 서비스, 사업 관련 사내 의사결정을 돕습니다.

■ 주요 업무:
1. 제품 개선을 위한 정량적 가설 설정, 검증 과정 설계, 데이터 분석을 돕습니다.
    - 동료들이 새로운 서비스나 기능을 기획할 때, 검증에 필요한 핵심 지표를 설정하고 논리적인 실험의 설계를 함께 고민합니다.
    - 실험 과정에서 통계적 유의성을 검토하여 데이터의 신뢰도를 높입니다.
    - 실험 결과 데이터를 다각도로 분석하여, 제작팀이 합리적인 다음 액션 아이템을 결정할 수 있도록 돕습니다.
2. 사용자 데이터를 분석하여 서비스 현황을 파악하고 성장 방안을 제시합니다.
    - 사내 데이터 관련 용어를 명확히 정의하여, 소통 오해를 줄입니다.
    - 운영 중인 서비스를 어떤 사용자가 어떻게 쓰고 있는지 통계적으로 분석하여 공유합니다.
    - 동료들이 마주한 문제 상황에서 어떤 데이터 분석이 필요한지 파악하고, 분석할 데이터 종류와 수집 방법 등의 가이드를 제시합니다.
3. 사업 지표 분석을 통해 비즈니스 성장을 지원합니다.
    - 다양한 국가와 매체를 통한 광고와 마케팅 성과를 정량화하고 비교 분석합니다.
    - 사용자 데이터 분석, 시장 조사 등을 통해 현재 핵심 사용자와 미래 잠재 사용자를 파악해 사업 성장 기회를 발굴합니다.
    - 복잡한 사업 지표를 동료들이 직관적으로 이해하고 판단에 활용할 수 있도록 정리하여 소통합니다.
4. 그 외에도 서비스와 사업 성장을 위해 필요하다고 생각하는 데이터를 분석하거나, 동료들이 도움을 요청하는 다양한 데이터 관련 업무를 수행합니다. ■ 필수 요건:
1. 인턴 지원 자격에 해당하며 업무 기간 중 휴학이 가능하신 분
2. 고등학교 수학 성적이 상위 1% 이내이신 분
3. 논리적 오류를 바로잡는 과정에 즐거움을 느끼시는 분
4. 용어를 명확하게 정의하여 사용하고, 단어의 정확한 뜻을 파고드는 것을 좋아하시는 분
5. 복잡한 수식이나 수학적 개념을 쉽게 설명할 수 있는 분
6. 자기 생각을 말과 글로 논리정연하게 표현할 수 있는 분
7. 정직하고 책임감이 강한 분
8. 공감하고 경청할 수 있는 분 1. 수학, 물리학, 통계학, 산업시스템공학 등 수리적으로 모델링과 논리적으로 증명을 다루는 학과를 전공 중이거나 졸업하신 분
2. 실제 서비스나 학교 프로젝트 등에서 A/B 테스트를 설계하고 통계적 유의성을 검정해 본 경험이 있으신 분"
원티드,데이터분석가,글로벌 이커머스 플랫폼 CX 운영 데이터 분석,펑타이그레이터차이나(PTKOREA),,서울 서초구,,2,정규직,,2026-06-30,https://www.wanted.co.kr/wd/349726,2026-06-12 09:30,"• 글로벌 이커머스 플랫폼 CS 운영
• 이커머스 백오피스 CS 관련 운영 업무
• 결제 관련 에스컬레이션 이슈 대응
• VoC 데이터 수집 및 데이터 분석 
• CX 향상 전략 제안 
• AI 도입 전략 수립 • Excel, PPT 활용이 능숙하신 분 (엑셀 고급, PPT 중급)
• 영어 커뮤니케이션 Fluent(Verbal, Written)에 해당하시는 분
• 프로젝트 일정 및 변동 사항 관리, History Tracking이 가능하신 분
• 여러 부서간 커뮤니케이션 및 협업이 원활하신 분
• 이커머스, 글로벌 커머스 플랫폼 CS/서비스 운영 경력 보유
• AI 전략 관련 전략 및 기획 업무 진행 경력을 보유하신 분
• VOC / 고객 데이터 분석을 기반으로 CX 개선 과제 도출 및 실행 리딩 경험이 있으신 분 • 데이터 기반 인사이트 도출 경험
• 고객 만족도 데이터 관련 업무 경험
• 데이터 분석 기반의 논리적 사고 및 문제 해결 역량
• 생성형 AI/LLM을 활용한 VOC 분류 및 분석 포함 운영 자동화 과제 기획 및 경험이 있으신 분
• 시스템적 사고를 바탕으로 기존 CS 운영의 비효율을 개선해 본 경험이 있는 분
• AI 활용 및 Trend 에 대한 관심과 AI 도입을 통한 운영 효율화에 관심이 있으신 분"
원티드,데이터분석가,[크라시앙] 사업운영담당자(Business Operations),메디쿼터스,,서울 강남구,,0,정규직,,상시채용,https://www.wanted.co.kr/wd/349444,2026-06-12 09:31,"상품 매입 및 거래처 정산 담당, 인보이스 검토 및 비용 정합성 관리
지급 일정(선급/중도/잔금) 및 환불·교환 데이터 관리
발주 내역 확인, 입고 및 수입 절차 모니터링하며, 상품 운영 프로세스 관리
플랫폼별 매출 데이터 취합 및 검증하고, 데이터 정리 및 리포트 지원
자금 이체 및 증빙 자료 관리, 법인카드 정리 등 비용 처리 업무 지원
유관 부서와 협업, 사업부 운영 데이터 및 문서 관리 학력 및 경력 무관(신입 지원 가능)
엑셀 및 스프레드시트 활용이 가능하신 분
데이터를 기반으로 정확하고 꼼꼼하게 업무를 수행하실 수 있는 분
다양한 이해관계자와 원활하게 커뮤니케이션하실 수 있는 분
반복적인 업무를 체계적으로 관리하실 수 있는 분
해외여행에 결격사유가 없는 분
남성의 경우 병역 의무를 마치거나 면제된 분 이커머스 또는 패션/유통 산업에 대한 이해가 있으신 분
정산, 매출 관리 등 유관 업무 경험이 있으신 분
데이터를 체계적으로 관리해본 경험이 있으신 분
책임감 있고 안정적으로 업무를 수행하실 수 있는 분"
원티드,데이터분석가,글로벌 플랫폼 NPS 데이터 분석 운영,펑타이그레이터차이나(PTKOREA),,서울 서초구,,3,정규직,,2026-06-30,https://www.wanted.co.kr/wd/349401,2026-06-12 09:31,"• 플랫폼 디지털 콘텐츠 제작 및 운영
• 캠페인 기획, 운영
• 광고주, 제휴사 및 협력사 커뮤니케이션
• 오프라인 행사 운영 • 학사 이상이신 분
• Excel, PPT 활용이 능숙하신 분 (엑셀 고급, PPT 중급)
• 영어 커뮤니케이션 Fluent(Verbal, Written)에 해당하시는 분
• 프로젝트 일정 및 변동 사항 관리, History Tracking이 가능하신 분
• 여러 부서간 커뮤니케이션 및 협업이 원활하신 분 • 데이터 기반 인사이트 도출 경험이 있으신 분
• 고객 만족도 데이터 관련 업무 경험이 있으신 분
• SQL 및 Dashboard 운영 경험이 있으신 분
• CRM 관련 업무 진행 경험이 있으신 분
• 파이썬 활용 진행 경험이 있으신 분"
